대표식품코드,대표식품명,식품유형,식품분류(대),식품분류(중),식품분류(소),대표식품 내 전통식품수
104541,토란국,복합식품,부식,국류,맑은장국,7
104542,토란단자,복합식품,기호식,떡류,찐떡,3
104543,토란대김치,복합식품,부식,김치,기타,1
104544,토란대절임,복합식품,부식,김치,기타,1
104545,토란떡,복합식품,기호식,떡류,기타,1
104546,토란말림,복합식품,기타,기타,기타,1
104547,토란병,복합식품,기호식,떡류,지진떡,8
104548,토란요리,복합식품,기타,기타,기타,1
104549,토란장아찌,복합식품,부식,장아찌류,장아찌,2
104550,토란전,복합식품,부식,구이류,전,1
104551,토란전병,복합식품,기호식,떡류,지진떡,2
104552,토란조림,복합식품,부식,찜류,조림,3
104553,토란줄기국,복합식품,부식,국류,기타,1
104554,토란탕,복합식품,부식,국류,탕류,2
104555,토란튀김,복합식품,기타,기타,기타,1
104556,토마토냉채,복합식품,부식,나물류,냉채,1
104558,토마토찜,복합식품,부식,찜류,찜,1
104560,토장,복합식품,조미식,장류,된장,3
104562,통김치,복합식품,부식,김치,배추김치,6
104570,튀각,복합식품,부식,장아찌류,기타,4
104571,파,단일식품,조미식,양념류,양념류,7
104572,파강회,복합식품,부식,회류,숙회,4
104573,파구이,복합식품,부식,구이류,구이,1
104574,파국,복합식품,부식,국류,기타,5
104575,파김치,복합식품,부식,김치,야채김치,3
104576,파나물,복합식품,부식,나물류,숙채,6
104578,파래,복합식품,기타,기타,기타,1
104579,파래무침,복합식품,부식,나물류,숙채,1
104580,파뿌리,기술,기타,보관법,,1
104581,파산적,복합식품,부식,구이류,적,7
104582,파씨죽,복합식품,주식,죽류,죽,1
104583,파양념,복합식품,조미식,양념류,고명류,1
104584,파장아찌,복합식품,부식,장아찌류,장아찌,8
104585,파전,복합식품,부식,구이류,전,2
104586,파죽,복합식품,주식,죽류,죽,2
104588,파지단,복합식품,조미식,양념류,고명류,2
104590,파창국,복합식품,부식,국류,기타,1
104591,파초대,복합식품,조미식,양념류,고명류,1
104592,파초절임,복합식품,기타,기타,기타,1
104593,파초포,복합식품,부식,장아찌류,기타,1
104596,팥,단일식품,기타,기타,기타,2
104597,팥가루,단일식품,기타,기타,기타,2
104599,팥경단,복합식품,기호식,떡류,삶은떡,3
104601,팥계피편,복합식품,기호식,떡류,기타,2
104602,팥고추장,복합식품,조미식,장류,고추장,5
104603,팥단자,복합식품,기호식,떡류,친떡,2
104604,팥떡,복합식품,기호식,떡류,찐떡,5
104607,팥밥,복합식품,주식,밥류,흰밥,5
104608,팥소,복합식품,기타,기타,기타,2
104609,팥시루떡,복합식품,기호식,떡류,찐떡,27
104610,팥시루편,복합식품,기호식,떡류,찐떡,10
104611,팥앙금떡,복합식품,기호식,떡류,찐떡,1
104612,팥장,복합식품,조미식,장류,된장,6
104613,팥죽,복합식품,주식,죽류,죽,35
104614,팥즙,복합식품,주식,죽류,즙,1
104616,팥찰편,복합식품,기호식,떡류,친떡,1
104617,팥편,복합식품,기호식,떡류,기타,1
104618,패주전유어,복합식품,부식,구이류,전유어,1
104619,팽란,복합식품,부식,회류,숙란,1
104620,편,복합식품,기호식,떡류,찐떡,1
104621,편수,복합식품,주식,면류,만두,10
104622,편수만두,복합식품,주식,면류,만두,1
104623,편육,복합식품,부식,회류,편육,1
104624,편육전유어,복합식품,부식,구이류,전,5
104626,편육조림,복합식품,부식,찜류,조림,1
104627,편포,복합식품,부식,장아찌류,기타,12
104628,편포구이,복합식품,부식,구이류,구이,1
104630,포,복합식품,부식,장아찌류,기타,4
104633,포구이,복합식품,부식,구이류,구이,1
104634,포도,단일식품,기호식,한과류,정과,3
104636,포도소주,복합식품,주류,증류주,약용증류주,1
104638,포도정과,복합식품,기호식,한과류,정과,4
104639,포도주,복합식품,주류,기타,기타,8
104640,포도즙,복합식품,기호식,음청류,기타,1
104641,포도차,복합식품,기호식,음청류,다류,10
104642,포쌈,복합식품,부식,장아찌류,기타,1
104643,포육,복합식품,기타,기타,기타,1
104647,표고나물,복합식품,부식,나물류,기타,1
104649,표고찜,복합식품,부식,찜류,찜,1
104652,청태콩장,복합식품,조미식,장류,된장,2
104654,풋고추나물,복합식품,부식,나물류,숙채,1
104656,풋고추산적,복합식품,부식,구이류,구이,1
104657,풋고추장아찌,복합식품,부식,장아찌류,장아찌,4
104658,풋고추전,복합식품,부식,구이류,전,8
104660,풋고추조림,복합식품,부식,찜류,조림,8
104661,풋고추찌개,복합식품,부식,전골류,찌개,1
104662,풋고추찜,복합식품,부식,찜류,찜,2
104663,풋고추튀김,복합식품,기타,기타,기타,1
104666,풋마늘김치,복합식품,부식,김치,야채김치,1
104667,풋마늘장아찌,복합식품,부식,장아찌류,장아찌,1
104669,풋배추냉채,복합식품,부식,나물류,냉채,1
104670,피마자기름,복합식품,조미식,양념류,양념류,3
104671,피마자잎쌈,복합식품,부식,나물류,기타,2
104675,필발죽,복합식품,주식,죽류,죽,1
104677,하눌타리국수,복합식품,주식,면류,국수,1
104679,하눌타리씨기름,복합식품,조미식,양념류,양념류,1
104681,하늘배,복합식품,기타,기타,기타,1
104682,하동신국,복합식품,주류,기타,기타,1
104683,하동이백주,복합식품,주류,양조곡주,혼양곡주류,1
104684,하미명주,복합식품,주류,기타,기타,1
104685,하삼청,복합식품,주류,양조곡주,순곡주류,1
104686,하수오,단일식품,기타,기타,기타,2
104687,하양주,복합식품,주류,양조곡주,순곡주류,1
104688,하엽주,복합식품,주류,기타,기타,2
104689,하일주,복합식품,주류,양조곡주,순곡주류,5
104691,하향주,복합식품,주류,양조곡주,순곡주류,10
104692,한과,복합식품,기호식,한과류,유밀과,25
104693,한방떡,복합식품,기호식,떡류,기타,1
104694,한방죽,복합식품,주식,죽류,죽,1
104695,한산춘,복합식품,주류,양조곡주,순곡주류,1
104696,한저법,복합식품,부식,김치,기타,1
104697,함적법,복합식품,부식,구이류,구이,1
104698,합장,복합식품,조미식,장류,기타,2
104699,합주,복합식품,주류,양조곡주,순곡주류,3
104700,항아리찜,복합식품,주식,죽류,즙,1
104701,항주,복합식품,주류,양조곡주,순곡주류,1
104702,해구신주,복합식품,주류,양조곡주,기타,1
104703,해백증,복합식품,기타,기타,기타,1
104704,해삼,복합식품,기타,기타,기타,4
104707,해삼소,복합식품,기타,기타,기타,1
104708,해삼쌈,복합식품,부식,구이류,전,1
104709,해삼어채,복합식품,부식,회류,초회,1
104710,해삼전,복합식품,부식,구이류,전,14
104712,해삼찜,복합식품,부식,찜류,찜,6
104713,해삼초,복합식품,부식,찜류,초,6
104714,해삼탕,복합식품,부식,국류,맑은장국,4
104715,해삼회,복합식품,부식,회류,생회,3
104716,해아향차방,복합식품,기호식,음청류,다류,1
104718,해울탕,복합식품,기타,기타,기타,1
104720,해조술,복합식품,주류,양조곡주,혼양곡주류,1
104725,햇깍두기,복합식품,부식,김치,무김치,1
104726,햇무동치미,복합식품,부식,김치,무김치,2
104727,행도죽,복합식품,주식,죽류,죽,1
104728,행락죽,복합식품,주식,죽류,죽,1
104729,행락탕,복합식품,기호식,음청류,음료류,3
104730,행인,복합식품,기타,기타,기타,1
104731,행인음료,복합식품,주식,죽류,죽,1
104732,행인정과,복합식품,기호식,한과류,정과,3
104733,행인죽,복합식품,주식,죽류,죽,4
104734,행화춘주,복합식품,주류,양조곡주,순곡주류,1
104735,향,복합식품,기호식,음청류,다류,1
104736,향가지말림,복합식품,기타,기타,기타,3
104737,향감주,복합식품,주류,양조곡주,순곡주류,19
104739,향누르미,복합식품,부식,구이류,구이,3
104740,향당음료,복합식품,기호식,음청류,음료류,1
104741,향료,복합식품,주류,기타,기타,1
104742,향무말림,복합식품,기타,기타,기타,1
104744,향설고,복합식품,기호식,음청류,음료류,8
104745,향설주,복합식품,주류,양조곡주,순곡주류,1
104746,향소탕,복합식품,기호식,음청류,음료류,3
104748,향신료,복합식품,조미식,양념류,양념류,4
104750,향신무초절이,복합식품,기타,기타,기타,1
104753,향온누룩,복합식품,주류,양조곡주,순곡주류,1
104754,향온주,복합식품,주류,양조곡주,순곡주류,9
104757,허파고기국,복합식품,부식,국류,기타,1
104758,허파탕,복합식품,부식,국류,탕류,2
104759,현미밥,복합식품,주식,밥류,흰밥,1
104760,형개,복합식품,기타,기타,기타,1
104761,형개죽,복합식품,주식,죽류,죽,1
104763,호갱,복합식품,부식,국류,기타,1
104764,호광젓,복합식품,부식,젓갈류,발효젓,1
104765,호두,단일식품,기타,기타,기타,13
104767,호두경단,복합식품,기호식,떡류,찐떡,1
104768,호두과자,복합식품,기호식,떡류,기타,1
104769,호두구이,복합식품,부식,구이류,구이,1
104770,호두만두,복합식품,주식,면류,만두,1
104771,호두병,복합식품,기타,기타,기타,1
104772,호두엿,복합식품,기호식,한과류,기타,2
104773,호두엿강정,복합식품,기호식,한과류,엿강정,4
104774,호두주,복합식품,주류,양조곡주,혼양곡주류,4
104775,호두죽,복합식품,주식,죽류,죽,4
104776,호두차,복합식품,기호식,음청류,다류,1
104777,호두튀각,복합식품,부식,장아찌류,기타,1
104778,호두튀김,복합식품,부식,장아찌류,기타,1
104779,호랑이고기구이,복합식품,부식,구이류,구이,1
104780,호랑이뼈술,복합식품,주류,양조곡주,혼양곡주류,1
104781,호박문주법,복합식품,기타,기타,기타,1
104783,호박꽃탕,복합식품,부식,국류,탕류,1
104784,호박나물,복합식품,부식,나물류,숙채,10
104785,호박떡,복합식품,기호식,떡류,찐떡,6
104786,호박범벅,복합식품,주식,죽류,범벅,1
104787,호박선,복합식품,부식,찜류,선,4
104788,호박순국,복합식품,부식,국류,기타,1
104789,호박시루떡,복합식품,기호식,떡류,찐떡,1
104790,호박엿,복합식품,기호식,한과류,기타,1
104792,호박잎국,복합식품,부식,국류,기타,1
104793,호박잎쌈,복합식품,부식,장아찌류,기타,1
104798,호박찌개,복합식품,부식,전골류,찌개,7
104799,호박찜,복합식품,부식,찜류,찜,3
104801,호반법,복합식품,부식,구이류,전,1
104803,호산춘,복합식품,주류,양조곡주,순곡주류,7
104805,호포육법,복합식품,부식,장아찌류,기타,1
104806,혼돈떡,복합식품,기호식,떡류,기타,1
104807,혼돈병,복합식품,기호식,떡류,찐떡,2
104808,혼돈자,복합식품,기타,기타,기타,1
104809,혼돈주,복합식품,주류,양조곡주,순곡주류,1
104811,홍로주,복합식품,주류,증류주,약용증류주,4
104812,홍록석,복합식품,기타,기타,기타,1
104813,홍미자,복합식품,기호식,한과류,유밀과,1
104814,홍사면,복합식품,주식,면류,국수,5
104815,홍소주,복합식품,주류,증류주,약용증류주,1
104820,홍어절임,복합식품,기타,기타,기타,1
104821,홍어젓갈,복합식품,부식,젓갈류,발효젓,1
104823,홍주,복합식품,주류,기타,기타,3
104827,홍합장,복합식품,조미식,장류,기타,1
104828,홍합장과,복합식품,부식,장아찌류,기타,1
104829,홍합장아찌,복합식품,부식,장아찌류,장아찌,3
104830,홍합전,복합식품,부식,구이류,전,1
104831,홍합절임,복합식품,기타,기타,기타,1
104832,홍합죽,복합식품,주식,죽류,죽,2
104833,홍합찜,복합식품,부식,찜류,찜,1
104834,홍합초,복합식품,부식,찜류,초,9
104836,홍합회,복합식품,부식,회류,생회,1
104837,홍화씨,기술,기타,기타,기타,1
104839,홍화씨묵,복합식품,기타,기타,기타,1
104840,홍화씨자반,복합식품,기타,기타,기타,1
104841,홍화자,복합식품,기타,기타,기타,1
104842,홍화자편,복합식품,기타,기타,기타,1
104843,화떡,복합식품,기호식,떡류,지진떡,1
104844,화로구이,복합식품,부식,구이류,구이,1
104846,화면,복합식품,기호식,음청류,화채,6
104847,화병,복합식품,기호식,떡류,찐떡,1
104849,화양누르미,복합식품,부식,구이류,구이,1
104850,화양입주,복합식품,주류,기타,기타,1
104851,화양적,복합식품,부식,구이류,적,25
104852,화염,복합식품,조미식,양념류,양념류,1
104853,화전,복합식품,기호식,떡류,지진떡,32
104854,화전고,복합식품,기호식,떡류,지진떡,1
104855,화전법,복합식품,기호식,떡류,지진떡,1
104856,화주,복합식품,주류,기타,기타,1
104857,화채,복합식품,기호식,음청류,화채,28
104858,화향잎주,복합식품,주류,기타,기타,6
104859,화향주,복합식품,주류,기타,기타,1
104861,환,복합식품,기타,기타,기타,2
104863,황감주,복합식품,주류,양조곡주,순곡주류,2
104864,황견당,복합식품,기호식,한과류,기타,1
104865,황계탕,복합식품,부식,국류,탕류,1
104866,황과선,복합식품,부식,찜류,선,1
104867,황과절임,복합식품,부식,김치,야채김치,1
104868,황구주,복합식품,주류,기타,기타,1
104869,황금주,복합식품,주류,양조곡주,순곡주류,6
104870,황기,복합식품,기타,기타,기타,3
104871,황기찹쌀죽,복합식품,주식,죽류,죽,1
104873,황랍,단일식품,기타,기타,기타,1
104875,황률다식,복합식품,기호식,한과류,정과,1
104876,황률청태다식,복합식품,기호식,한과류,다식,1
104877,황매차,복합식품,기호식,음청류,음료류,1
104878,황밀고,복합식품,기타,기타,기타,1
104879,황백,단일식품,기타,기타,기타,2
104880,황봉주,복합식품,주류,양조곡주,순곡주류,1
