MAPIDX,STORENAME,WHICHCVS,ADDRESS
19669,김포데시앙점,GS25,"경기 김포시 양촌읍 황금로89번길23, 104호 (학운리 3019, 골드벨리자연앤데시앙아파트)"
19670,김포로얄로드점,GS25,"경기 김포시 월곶면 김포대로2685, 1층 (군하리 341-15)"
19671,김포리버시티점,GS25,"경기 김포시 고촌읍 상미로38, 상가 나동 B102호,B103호,B104호 (향산리 83-1)"
19672,김포마산원룸점,GS25,경기 김포시 김포한강8로148번길8-1 (마산동 667-10)
19673,김포마산타운점,GS25,경기 김포시 김포한강7로22번길174-127 (마산동 674-1)
19674,김포마송점,GS25,"경기 김포시 통진읍 마송1로133, 마송휴먼시아매수리마을상가 105, 106, 107호 (마송리 512, 매수리마을휴먼시아아파트)"
19675,김포무지개점,GS25,"경기 김포시 중봉로58번길22, 상가동 102호 (감정동 521-1, 무지개희영아파트)"
19676,김포백두산점,GS25,"경기 김포시 김포한강9로116, 상가 B동 106호, 107호 (구래동 6873-19, 한강신도시반도유보라5차)"
19677,김포북변점,GS25,경기 김포시 봉화로167 (북변동 775)
19678,김포사우점,GS25,경기 김포시 관순로5(사우동 1009)
19679,김포서암점,GS25,"경기 김포시 통진읍 서암로85, 1층 (서암리 759-89)"
19680,김포서연점,GS25,"경기 김포시 고촌읍 고송로16-1, 1층 101호 (신곡리 541-7)"
19681,김포석정점,GS25,"경기 김포시 대곶면 대곶로418, 1층 (석정리 1024-2)"
19682,김포센트럴점,GS25,"경기 김포시 김포한강9로73, 1동 112호 (구래동 6884-8, 센트럴프라자)"
19683,김포수남점,GS25,경기 김포시 대곶면 수남로67-1 (대벽리 74-7)
19684,김포스탠다드점,GS25,경기 김포시 양촌읍 김포대로1759번길134-47 (양곡리 122-1)
19685,김포시청점,GS25,"경기 김포시 봉화로21번길37, A동 101호 (사우동 252-3, 보인빌라)"
19686,김포신화점,GS25,"경기 김포시 양촌읍 양곡4로29, 1층 (구래리 194-4)"
19687,김포아라점,GS25,"경기 김포시 고촌읍 아라육로58번길105, 1층 102호(전호리 706)"
19688,김포아크라점,GS25,"경기 김포시 김포한강10로133번길56, 1층, 110호,111호,112호 (구래동 6871-54)"
19689,김포애기봉로점,GS25,경기 김포시 월곶면 애기봉로391 (개곡리 169-7)
19690,김포어울림점,GS25,"경기 김포시 양촌읍 양곡4로197번길12, 105호,106호 (양곡리 1241, 한강금호어울림2단지)"
19691,김포에코점,GS25,"경기 김포시 사우중로23, 101호 (사우동 251, 에코힐즈)"
19692,김포우남점,GS25,"경기 김포시 김포한강2로103, 장기동 우남퍼스트빌상가동 102, 112, 113호 (장기동 2065-1, 초당마을우남퍼스트빌아파트)"
19693,김포우미린점,GS25,"경기 김포시 김포한강5로417, 상가 101호 (구래동 6873-8, 한가람마을우미린)"
19694,김포운양점,GS25,"경기 김포시 김포한강11로288-5, 109호 (운양동 1297-1, 한강베네치아)"
19695,김포유현점,GS25,"경기 김포시 유현로52, 1층 110호(풍무동 532-3, 프라임프라자)"
19696,김포장기점,GS25,"경기 김포시 김포한강1로78번길50, 1층(장기동 1458)"
19697,김포중흥점,GS25,경기 김포시 김포한강2로362 (장기동 1866-1)
19698,김포초당점,GS25,"경기 김포시 김포한강2로113, 상가 109호(장기동 2058-1, 초당마을)"
19699,김포축복점,GS25,경기 김포시 양촌읍 양곡2로60번길68-3 (양곡리 1294-1)
19700,김포캐슬점,GS25,"경기 김포시 고촌읍 태리로236, 104호 105호 (신곡리 923-2, 캐슬앤파밀리에시티1단지)"
19701,김포타운점,GS25,"경기 김포시 청송로19, 106,107호 (장기동 1312, 상가동)"
19702,김포탑점,GS25,"경기 김포시 허산길50, 상가동 103호, 104호 (장기동 2060-2)"
19703,김포푸른마을점,GS25,"경기 김포시 중봉1로12, 107호,108호 (감정동 551-8)"
19704,김포풍년마을점,GS25,"경기 김포시 풍년로11, 상가 104호, 103호 (사우동 856)"
19705,김포프라자점,GS25,"경기 김포시 사우중로73번길38, 107.108호(북변동 819, 김포프라자)"
19706,김포하성점,GS25,경기 김포시 하성면 하성로508-10 (석탄리 530-4)
19707,김포학운본점,GS25,"경기 김포시 양촌읍 황금로109번길80, 105호,106호(일부) (학운리 2980-4)"
19708,김포학운점,GS25,"경기 김포시 양촌읍 학운산단3로25번길34, 1층 전체 (학운리 3293)"
19709,김포한강로점,GS25,경기 김포시 장기동1872-8번지
19710,김포향산점,GS25,"경기 김포시 고촌읍 상미1로7, 상가 나동 B119호, B120호 (향산리 83-1)"
19711,김해가야점,GS25,경남 김해시 김해대로2355번길31(부원동 610-33)
19712,김해건영점,GS25,"경남 김해시 경원로55번길24, 101호 (내동 1127-4)"
19713,김해구산로점,GS25,경남 김해시 구산로27번길4-2 (구산동 1070-1)
19714,김해굿모닝점,GS25,"경남 김해시 분성로444, 102호 (삼정동 18, 굿모닝병원)"
19715,김해그린코아점,GS25,"경남 김해시 김해대로2349, 107동 106호 (부원동 606-3, 부원역그린코아더센텀)"
19716,김해내외점,GS25,경남 김해시 내외로95번길23 (내동 1142-1)
19717,김해내외중앙점,GS25,"경남 김해시 내외중앙로75, 105호 (내동 1119-1, 내외빌딩)"
19718,김해뉴지내공단점,GS25,경남 김해시 삼안로42 (지내동 277-1)
19719,김해대동점,GS25,경남 김해시 대동면 동남로49번길83(초정리 136-5)
19720,김해덕산점,GS25,"경남 김해시 함박로119번길25(외동 1259-1, 가야빌딩)"
19721,김해도서관점,GS25,"경남 김해시 분성로259(봉황동 461-3, 느을극단가인소극장)"
19722,김해동상점,GS25,경남 김해시 가야로487번길6 (동상동 1108-1)
19723,김해두산위브점,GS25,"경남 김해시 주촌면 천곡로18, 401동 101호 (천곡리, 김해센텀두산위브더제니스 상가동(401동))"
19724,김해본산점,GS25,경남 김해시 진영읍 본산1로29 (본산리 921)
19725,김해봉리단길점,GS25,"경남 김해시 가락로15번길35, 1층 (봉황동 21-1)"
19726,김해부영3차점,GS25,"경남 김해시 삼계로225, 상가 101호 (삼계동 1439-6, 부영3차아파트)"
19727,김해분성로점,GS25,경남 김해시 분성로376번길29 (부원동 18-5)
19728,김해산업단지점,GS25,경남 김해시 주촌면 골든루트로78 (농소리 637-1)
19729,김해삼계서희점,GS25,"경남 김해시 해반천로280-1, 삼계서희스타힐스 근린생활시설1동 B106호 (삼계동 690-1)"
19730,김해삼계점,GS25,"경남 김해시 삼계중앙로39, 102호 (삼계동 1489-6, 솔리드빌딩)"
19731,김해삼방대로점,GS25,경남 김해시 삼안로280번길1 (삼방동 655-9)
19732,김해삼방쉼터점,GS25,경남 김해시 삼안로172번길12-4 (삼방동 239-7)
19733,김해삼방점,GS25,경남 김해시 활천로267번길19 (삼방동 177-4)
19734,김해삼안로점,GS25,"경남 김해시 삼안로314(삼방동 566-4, 7하이퍼슈퍼)"
19735,김해삼정점,GS25,경남 김해시 인제로51번길49 (삼정동 643-12)
19736,김해삼정청구점,GS25,경남 김해시 김해대로2471번길8 (삼정동 612-1)
19737,김해삼정햇살점,GS25,경남 김해시 활천로36번길31 (삼정동 197-16)
19738,김해상동점,GS25,경남 김해시 상동면 상동로582 (대감리 568-3)
19739,김해새롬점,GS25,"경남 김해시 분성로727번길7(지내동 313-9, 새롬DC)"
19740,김해시청상류점,GS25,"경남 김해시 호계로422번길19(부원동 619-7, 땅부자컨설팅)"
19741,김해아이스퀘어점,GS25,"경남 김해시 부원동부원역세권지구A-2블록아이스퀘어몰C113호,C116호"
19742,김해안동공단점,GS25,경남 김해시 김해대로2596번길14 (안동 659-8)
19743,김해안동점,GS25,경남 김해시 김해대로2633 (안동 259-50)
19744,김해어방점,GS25,"경남 김해시 인제로169번길2, 1층(어방동 459-7)"
19745,김해오션점,GS25,"경남 김해시 김해대로1784-7, 109호 (삼계동 404-2, 삼흥빌딩)"
19746,김해외동점,GS25,"경남 김해시 함박로101번길18, 113호(외동 1252-4, 한성빌딩)"
19747,김해우체국점,GS25,경남 김해시 전하로176번길89 (전하동 43-7)
19748,김해월드점,GS25,경남 김해시 인제로91번길16 (어방동 1088-8)
19749,김해유토피아점,GS25,"경남 김해시 인제로167, 101호 (어방동 499, 대우유토피아아파트)"
19750,김해율하점,GS25,"경남 김해시 관동로27번길98, 1층 (관동동 1113-9)"
19751,김해이편한점,GS25,"경남 김해시 김해대로2324번길54-27, 이편한세상아파트 상가 502동 201호,202호 (봉황동 81-6)"
19752,김해인덕점,GS25,경남 김해시 인제로200(삼방동 160-7)
19753,김해임호점,GS25,경남 김해시 분성로172번길4 (외동 241)
19754,김해전하원룸점,GS25,경남 김해시 전하로208번길30 (전하동 507-3)
19755,김해주중점,GS25,경남 김해시 대동면 대동로267 (주중리 54-7)
19756,김해중앙로점,GS25,"경남 김해시 내외로79, 104호(내동 1117-6)"
19757,김해진영LH점,GS25,"경남 김해시 진영읍 김해대로462, 106호 (여래리 981, 진영휴먼시아아파트)"
19758,김해청호점,GS25,경남 김해시 흥동로53번길4 (흥동 555)
19759,김해캐스빌점,GS25,"경남 김해시 김해대로1902번길88, 105호(구산동 1077, 이진캐스빌1차아파트(1단지))"
19760,김해푸르지오점,GS25,"경남 김해시 삼계로33, 상가동 101호 (삼계동 1504-1, 구지마을3단지푸르지오아파트)"
19761,김해하나점,GS25,경남 김해시 가락로16번길12(부원동 607-6)
19762,김해한국점,GS25,"경남 김해시 분성로153, 109호(외동 1249-4)"
19763,김해한림점,GS25,경남 김해시 한림면 용덕로232(용덕리 792)
19764,김해해반천로점,GS25,경남 김해시 해반천로144번길12 (삼계동 1489-1)
19765,김해행운점,GS25,경남 김해시 평전로6 (외동 703-11)
19766,김해활천대박점,GS25,"경남 김해시 활천로18, 1층 5호 활천종합상가 (삼정동 599-14)"
19767,김해활천점,GS25,"경남 김해시 김해대로2529번길74-1 (어방동 1098-15, 나무1포차마차)"
19768,김해흥동점,GS25,경남 김해시 칠산로459번길27(흥동 914-12)
19769,김해힐스테이트점,GS25,경남 김해시 관동로27번길40 (관동동 1073-5)
19770,김화학포점,GS25,강원 철원군 김화읍 김화로642-1 (학사리 288-24)
19771,까치공원점,GS25,"인천 계양구 도두리로25, 106호 (계산4동 1082-5, 루비프라자)"
19772,꽃뫼노을점,GS25,경기 수원시 장안구 덕영대로639번길63 (정자동 881-4)
19773,꿈에그린2호점,GS25,"부산 해운대구 반여로67, 상가 115동 102호 (반여1동 1662, 꿈에그린)"
19774,꿈에그린점,GS25,"부산 해운대구 반여로67, 116동 102호(반여동 1662)"
19775,나노중앙점,GS25,전북 전주시 덕진구 비석날로141 (팔복동2가 616-26)
19776,나눔구평점,GS25,"부산 사하구 서포로30번길42, 상가동 101호,102호,103호 (구평동 513)"
19777,나눔김포감정점,GS25,"경기 김포시 감정로87, 상가 101호,102호 (감정동 631, 김포센트럴헤센1단지)"
19778,나눔동탄스타점,GS25,"경기 화성시 메타폴리스로53, 104호, 104-1호 (반송동 92-7)"
19779,나눔마송점,GS25,"경기 김포시 통진읍 마송1로9, 제 상가동 1층, 101,102,103호 (마송리 6-3)"
19780,나눔부평힐스점,GS25,"인천 부평구 상정로41, 서희스타힐스부평센트럴 상가 106호,107호 (십정동 206)"
19781,나눔송림점,GS25,"인천 동구 송림로162번길10, 1층 114호 (송림동 346, 송림파인앤유)"
19782,나눔신평점,GS25,"부산 사하구 신산북로41, 상가동 104호 (신평동 383)"
19783,나눔위례호반점,GS25,"서울 송파구 위례송파로80, 101호 근린생활시설 (거여동 607)"
19784,나라키움점,GS25,"서울 중구 삼일대로340, (1층2-1호) (저동1가 1-2, 남대문세무서)"
19785,나사렛퍼스트점,GS25,"충남 천안시 서북구 쌍용15길24, 1층 (쌍용동 738)"
19786,나성중앙점,GS25,"세종 한누리대로316, 112호 (나성동 757, 세종마루2)"
19787,나운금호점,GS25,"전북 군산시 백토로138, 1층 (나운동 1521)"
19788,나운보람점,GS25,전북 군산시 하신3길6-1 (나운동 810-1)
19789,나운빌리지점,GS25,전북 군산시 상신안길51 (나운1동 750-8)
19790,나운어울림점,GS25,"전북 군산시 대학로281, 나운금호어울림 상가2동 102,103호 (나운동 831)"
19791,나운우진점,GS25,"전북 군산시 하신재길23 (나운1동 555-1, 우진아파트)"
19792,나운주공점,GS25,"전북 군산시 백토로119, 103호, 104호 (나운동 45-10, 대주빌딩)"
19793,나운청솔점,GS25,"전북 군산시 공단대로409, 청솔아파트 상가 211,212,213호 (나운동 161)"
19794,나운한울점,GS25,"전북 군산시 하나운로20, 108호 (나운동 155-1, 한울아파트)"
19795,나은병원점,GS25,"인천 서구 원적로23, 1층(가좌3동 277-7, 나은병원)"
19796,나인트리호텔점,GS25,서울 중구 마른내로28 (초동 72-10)
19797,나인파크점,GS25,"울산 남구 화합로162, 110호 GS25나인파크점 (삼산동 1612-2)"
19798,나주금천점,GS25,"전남 나주시 금천면 금영로946-1, 2층 (오강리 158-14)"
19799,나주남평점,GS25,전남 나주시 남평읍 남평2로50-1(남평리 32)
19800,나주달무리점,GS25,"전남 나주시 대호길45-17, 상가 104호 (대호동 1036)"
19801,나주달빛마을점,GS25,"전남 나주시 송월9길17, 외 1필지 나주달빛마을 상가동 109호110호 (송월동 1143)"
19802,나주대방점,GS25,"전남 나주시 대호길76-5, 1층 (대호동 1026-1)"
19803,나주메가티움점,GS25,"전남 나주시 상야3길8, 중흥S클래스 메가티움2차 1층 130호 (빛가람동 200)"
19804,나주예향점,GS25,전남 나주시 세지면 예향로3163 (죽동리 213-25)
19805,나주우정국점,GS25,전남 나주시 정보화길34 (빛가람동 266-1)
19806,나주이창점,GS25,전남 나주시 이창택지길6-17(이창동 718-6)
19807,나주중흥점,GS25,"전남 나주시 우정로75, 143동 124호, 125호 (빛가람동)"
19808,나주혁신코어점,GS25,"전남 나주시 배멧3길19-13, 105호 (빛가람동 348-17, 코어프라자)"
19809,낙산비치점,GS25,강원 양양군 강현면 해맞이길46(주청리 2-17)
19810,낙산해변점,GS25,강원 양양군 강현면 낙산사로48-1 (전진리 7-2)
19811,낙산해송점,GS25,강원 양양군 양양읍 해맞이길95-21 (조산리 433-9)
19812,낙산흥부점,GS25,강원 양양군 양양읍 동해대로3017 (조산리 488-3)
19813,낙성대동점,GS25,서울 관악구 남부순환로244길14(인헌동 1631-5)
19814,낙성대역점,GS25,"서울 관악구 남부순환로1937, 1층 (행운동 1687-23, 우송빌딩)"
19815,낙성대점,GS25,"서울 관악구 관악로12길105, 1층(낙성대동 1626-35)"
19816,낙성베스트점,GS25,"서울 관악구 인헌길35, 1층 (봉천동 1642-16)"
19817,낙안읍성점,GS25,전남 순천시 낙안면 삼일로49(동내리 470-2)
19818,낙안캐슬점,GS25,"전남 순천시 낙안면 삼일로73, GS25낙안캐슬점 (동내리 265-38)"
19819,낙양센타점,GS25,경북 상주시 상서문2길46 (낙양동 118)
19820,난곡성당점,GS25,서울 관악구 난곡로26길34 (신림동 638-2)
19821,난곡센터점,GS25,"서울 관악구 난곡로30길27, 101동 101호 (신림동 630-7, 아름채)"
19822,남가좌명지점,GS25,"서울 서대문구 거북골로51, 1층 (남가좌동 343-50)"
19823,남가좌에코점,GS25,서울 서대문구 거북골로79 (남가좌동 226-9)
19824,남가좌점,GS25,"서울 서대문구 증가로117, 1층 (남가좌동 338-6)"
19825,남가좌창덕점,GS25,"서울 서대문구 모래내로143, 1층 상가 105호 (남가좌동 105-1)"
19826,남가좌홍제천점,GS25,"서울 서대문구 모래내로207, 102호, 103호 (남가좌동 80-26, 마마스빌딩)"
19827,남강학사점,GS25,"서울 관악구 난곡로181, 1층 (신림동 704-13, 성수빌딩)"
19828,남구대현중점,GS25,울산 남구 왕생로86번길30 (달동 1352-2)
19829,남구도화점,GS25,"인천 남구 석정로337번길33, GS25 (도화동 120-69)"
19830,남구로가온점,GS25,"서울 구로구 디지털로27길120, 104호 (구로동 798-34)"
