"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 학급수","1학년 학생수","1학년 학급당 학생수","2학년 학급수","2학년 학생수","2학년 학급당 학생수","3학년 학급수","3학년 학생수","3학년 학급당 학생수","4학년 학급수","4학년 학생수","4학년 학급당 학생수","5학년 학급수","5학년 학생수","5학년 학급당 학생수","6학년 학급수","6학년 학생수","6학년 학급당 학생수","특수학급 학급수","특수학급 학생수","특수학급 학급당 학생수","순회학급 학급수","순회학급 학생수","순회학급 학급당 학생수","학급수(계)","학생수(계)","학급당 학생수(계)","교사수","수업교원 1인당 학생수"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000382","금산동초등학교","02","공립","N","","1","16","16","1","12","12","1","18","18","1","14","14","1","17","17","1","25","25","2","10","5","0","0","0","8","112","14","9","12.4"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000383","금산중앙초등학교","02","공립","N","","3","70","23.3","3","77","25.7","3","79","26.3","3","70","23.3","4","86","21.5","4","84","21","2","12","6","0","0","0","22","478","21.7","26","18.4"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000385","금산초등학교","02","공립","N","","3","65","21.7","3","68","22.7","4","84","21","5","111","22.2","5","114","22.8","5","135","27","2","6","3","0","0","0","27","583","21.6","32","18.2"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000386","금성초등학교","02","공립","N","","1","4","4","1","5","5","1","5","5","1","8","8","1","5","5","1","9","9","1","3","3","0","0","0","7","39","5.6","8","4.9"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000389","남이초등학교","02","공립","N","","1","2","2","1","1","1","1","4","4","1","1","1","1","6","6","1","2","2","0","0","0","0","0","0","6","16","2.7","7","2.3"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000392","남일초등학교","02","공립","N","","1","12","12","1","8","8","1","10","10","1","6","6","1","13","13","1","12","12","0","0","0","0","0","0","6","61","10.2","7","8.7"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000395","복수초등학교","02","공립","N","","1","1","1","1","2","2","1","4","4","1","5","5","1","3","3","1","3","3","1","3","3","0","0","0","7","21","3","8","2.6"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000399","부리초등학교","02","공립","N","","1","4","4","1","8","8","1","7","7","1","8","8","1","8","8","1","6","6","1","4","4","0","0","0","7","45","6.4","9","5"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000402","상곡초등학교","02","공립","N","","1","8","8","1","4","4","1","8","8","1","4","4","1","10","10","1","4","4","0","0","0","0","0","0","6","38","6.3","7","5.4"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000405","성대초등학교","02","공립","N","","1","3","3","1","5","5","1","9","9","1","7","7","1","3","3","1","3","3","1","4","4","0","0","0","7","34","4.9","8","4.3"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000406","신대초등학교","02","공립","N","","1","1","1","1","4","4","1","4","4","1","5","5","1","5","5","1","6","6","0","0","0","0","0","0","6","25","4.2","7","3.6"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000408","용문초등학교","02","공립","N","","1","15","15","1","12","12","1","6","6","1","17","17","1","16","16","1","10","10","2","9","4.5","0","0","0","8","85","10.6","9","9.4"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000410","제원초등학교","02","공립","N","","1","4","4","1","2","2","1","4","4","1","6","6","1","10","10","1","3","3","2","7","3.5","0","0","0","8","36","4.5","9","4"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000414","진산초등학교","02","공립","N","","1","9","9","1","4","4","1","6","6","1","11","11","1","9","9","1","19","19","1","2","2","0","0","0","7","60","8.6","8","7.5"
"충청남도교육청","충청남도금산교육지원청","충청남도 금산군","S120000418","추부초등학교","02","공립","N","","2","26","13","1","16","16","2","26","13","2","25","12.5","1","21","21","2","35","17.5","2","11","5.5","0","0","0","12","160","13.3","14","11.4"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000440","가야곡초등학교","02","공립","N","","1","6","6","1","4","4","1","4","4","1","5","5","1","2","2","1","5","5","1","5","5","0","0","0","7","31","4.4","8","3.9"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000441","감곡초등학교","02","공립","N","","1","4","4","1","3","3","1","1","1","1","8","8","1","8","8","1","3","3","1","5","5","0","0","0","7","32","4.6","8","4"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000442","강경산양초등학교","02","공립","N","","1","8","8","1","8","8","1","9","9","1","5","5","1","7","7","1","4","4","1","2","2","0","0","0","7","43","6.1","8","5.4"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000443","강경중앙초등학교","02","공립","N","","1","4","4","1","9","9","1","8","8","1","7","7","1","10","10","1","6","6","0","0","0","0","0","0","6","44","7.3","7","6.3"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000444","강경황산초등학교","02","공립","N","","2","27","13.5","1","24","24","1","25","25","2","35","17.5","2","41","20.5","2","41","20.5","1","3","3","0","0","0","11","196","17.8","13","15.1"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000446","광석초등학교","02","공립","N","","1","4","4","1","5","5","1","5","5","1","6","6","1","10","10","1","13","13","1","2","2","0","0","0","7","45","6.4","8","5.6"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000447","구자곡초등학교","02","공립","N","","1","20","20","1","14","14","1","11","11","1","12","12","1","9","9","1","12","12","1","3","3","0","0","0","7","81","11.6","8","10.1"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000448","노성초등학교","02","공립","N","","1","5","5","1","11","11","1","7","7","1","9","9","1","19","19","1","12","12","0","0","0","0","0","0","6","63","10.5","7","9"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000449","논산동성초등학교","02","공립","N","","4","78","19.5","5","101","20.2","4","107","26.8","3","81","27","4","107","26.8","4","115","28.8","2","11","5.5","0","0","0","26","600","23.1","31","19.4"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000450","논산반월초등학교","02","공립","N","","1","19","19","1","15","15","1","18","18","1","23","23","1","21","21","1","24","24","1","5","5","0","0","0","7","125","17.9","8","15.6"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000451","논산부창초등학교","02","공립","N","","2","47","23.5","2","39","19.5","2","34","17","2","47","23.5","2","46","23","3","63","21","2","9","4.5","0","0","0","15","285","19","17","16.8"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000452","논산중앙초등학교","02","공립","N","","6","123","20.5","5","126","25.2","5","117","23.4","6","142","23.7","5","139","27.8","5","117","23.4","4","20","5","0","0","0","36","784","21.8","41","19.1"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000456","도산초등학교","02","공립","N","","1","17","17","1","18","18","1","15","15","1","14","14","1","10","10","1","15","15","0","0","0","0","0","0","6","89","14.8","8","11.1"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 계룡시","S120000459","두마초등학교","02","공립","N","","3","64","21.3","3","66","22","4","76","19","4","84","21","4","93","23.3","4","69","17.3","2","7","3.5","0","0","0","24","459","19.1","28","16.4"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000460","반곡초등학교","02","공립","N","","2","33","16.5","2","34","17","1","18","18","1","20","20","2","22","11","2","23","11.5","0","0","0","0","0","0","10","150","15","11","13.6"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000461","백석초등학교","02","공립","N","","1","11","11","1","9","9","1","12","12","1","12","12","1","12","12","1","8","8","1","4","4","0","0","0","7","68","9.7","8","8.5"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000462","벌곡초등학교","02","공립","N","","1","16","16","1","11","11","1","14","14","1","10","10","1","9","9","1","14","14","0","0","0","0","0","0","6","74","12.3","7","10.6"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000466","부적초등학교","02","공립","N","","1","9","9","1","11","11","1","10","10","1","6","6","1","8","8","1","8","8","1","5","5","0","0","0","7","57","8.1","8","7.1"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000469","상월초등학교","02","공립","N","","1","9","9","1","4","4","1","6","6","1","7","7","1","11","11","1","9","9","1","3","3","0","0","0","7","49","7","8","6.1"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000472","성덕초등학교","02","공립","N","","1","20","20","1","18","18","1","15","15","1","17","17","1","10","10","1","9","9","1","3","3","0","0","0","7","92","13.1","8","11.5"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000473","성동초등학교","02","공립","N","","1","8","8","1","13","13","1","7","7","1","3","3","1","8","8","1","6","6","1","4","4","0","0","0","7","49","7","8","6.1"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000476","양촌초등학교","02","공립","N","","1","15","15","1","7","7","1","13","13","1","17","17","1","9","9","1","15","15","2","8","4","0","0","0","8","84","10.5","10","8.4"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 계룡시","S120000479","엄사초등학교","02","공립","N","","3","61","20.3","2","54","27","3","59","19.7","3","69","23","4","85","21.3","4","101","25.3","1","3","3","0","0","0","20","432","21.6","23","18.8"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000481","연무중앙초등학교","02","공립","N","","3","68","22.7","3","62","20.7","3","61","20.3","3","70","23.3","2","53","26.5","3","64","21.3","1","3","3","0","0","0","18","381","21.2","22","17.3"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000482","연무초등학교","02","공립","N","","1","11","11","1","5","5","1","9","9","1","21","21","1","10","10","1","8","8","1","6","6","0","0","0","7","70","10","8","8.8"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000483","연산초등학교","02","공립","N","","1","6","6","1","18","18","1","10","10","1","12","12","1","18","18","1","15","15","1","6","6","0","0","0","7","85","12.1","8","10.6"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000487","왕전초등학교","02","공립","N","","1","10","10","1","5","5","1","8","8","1","11","11","1","6","6","1","10","10","0","0","0","0","0","0","6","50","8.3","7","7.1"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 계룡시","S120000488","용남초등학교","02","공립","N","","6","128","21.3","7","177","25.3","6","137","22.8","7","171","24.4","7","158","22.6","7","184","26.3","2","6","3","0","0","0","42","961","22.9","52","18.5"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000489","원봉초등학교","02","공립","N","","1","7","7","1","5","5","1","10","10","1","11","11","1","13","13","1","6","6","0","0","0","0","0","0","6","52","8.7","7","7.4"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000490","은진초등학교","02","공립","N","","1","16","16","1","19","19","1","16","16","2","28","14","1","9","9","1","18","18","1","8","8","0","0","0","8","114","14.3","9","12.7"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000491","이화초등학교","02","공립","N","","1","1","1","1","6","6","1","5","5","1","4","4","1","4","4","1","5","5","0","0","0","0","0","0","6","25","4.2","7","3.6"
"충청남도교육청","충청남도논산계룡교육지원청","충청남도 논산시","S120000494","채운초등학교","02","공립","N","","1","19","19","1","15","15","1","12","12","1","13","13","1","10","10","1","18","18","1","5","5","0","0","0","7","92","13.1","8","11.5"
